,Date,ID,Problems_solved,Transactions,T_Month
3528,2020-08-18,188.0,14,820,2020-08-01
3529,2020-08-19,188.0,8,"1,493",2020-08-01
3530,2020-08-20,188.0,13,113,2020-08-01
3531,2020-08-21,188.0,18,0,2020-08-01
3532,2020-08-25,188.0,18,382,2020-08-01
3533,2020-08-26,188.0,12,846,2020-08-01
3534,2020-08-31,188.0,27,995,2020-08-01
3535,2020-08-18,277.0,2,0,2020-08-01
3536,2020-08-03,277.0,18,0,2020-08-01
3537,2020-08-05,277.0,22,0,2020-08-01
3538,2020-08-06,277.0,18,0,2020-08-01
3539,2020-08-11,277.0,22,0,2020-08-01
3540,2020-08-12,277.0,15,0,2020-08-01
3541,2020-08-13,277.0,26,0,2020-08-01
3542,2020-08-14,277.0,24,0,2020-08-01
3543,2020-08-15,277.0,34,0,2020-08-01
3544,2020-08-17,277.0,16,0,2020-08-01
3545,2020-08-18,277.0,27,0,2020-08-01
3546,2020-08-19,277.0,24,0,2020-08-01
3547,2020-08-20,277.0,14,700,2020-08-01
3548,2020-08-21,277.0,17,324,2020-08-01
3549,2020-08-31,85.0,35,0,2020-08-01
3550,2020-08-03,85.0,16,0,2020-08-01
3551,2020-08-04,85.0,10,0,2020-08-01
3552,2020-08-05,85.0,22,0,2020-08-01
3553,2020-08-06,85.0,16,0,2020-08-01
3554,2020-08-07,85.0,16,0,2020-08-01
3555,2020-08-10,85.0,8,0,2020-08-01
3556,2020-08-11,85.0,2,0,2020-08-01
3557,2020-08-12,85.0,13,0,2020-08-01
3558,2020-08-13,85.0,17,0,2020-08-01
3559,2020-08-14,85.0,10,0,2020-08-01
3560,2020-08-19,85.0,5,0,2020-08-01
3561,2020-08-20,85.0,1,0,2020-08-01
3562,2020-08-21,85.0,4,0,2020-08-01
3563,2020-08-24,85.0,2,0,2020-08-01
3564,2020-08-25,85.0,23,0,2020-08-01
3565,2020-08-26,85.0,23,0,2020-08-01
3566,2020-08-27,85.0,17,0,2020-08-01
3567,2020-08-28,85.0,10,0,2020-08-01
3568,2020-08-03,85.0,2,0,2020-08-01
3569,2020-08-04,85.0,2,0,2020-08-01
3570,2020-08-05,85.0,0,0,2020-08-01
3571,2020-08-06,85.0,1,0,2020-08-01
3572,2020-08-10,85.0,1,0,2020-08-01
3573,2020-08-14,85.0,1,0,2020-08-01
3574,2020-08-21,85.0,1,0,2020-08-01
3575,2020-08-26,85.0,1,0,2020-08-01
3576,2020-08-27,85.0,3,0,2020-08-01
3577,2020-08-28,85.0,0,0,2020-08-01
3579,2020-08-21,85.0,0,0,2020-08-01
3580,2020-08-24,86.0,1,0,2020-08-01
3581,2020-08-03,86.0,10,0,2020-08-01
3582,2020-08-04,86.0,11,0,2020-08-01
3583,2020-08-05,86.0,0,0,2020-08-01
3584,2020-08-07,86.0,10,0,2020-08-01
3585,2020-08-09,86.0,19,0,2020-08-01
3586,2020-08-10,86.0,7,0,2020-08-01
3587,2020-08-11,86.0,13,0,2020-08-01
3588,2020-08-13,86.0,17,0,2020-08-01
3589,2020-08-21,86.0,11,0,2020-08-01
3590,2020-08-24,86.0,10,0,2020-08-01
3591,2020-08-25,86.0,17,0,2020-08-01
3592,2020-08-26,86.0,20,0,2020-08-01
3593,2020-08-27,86.0,8,0,2020-08-01
3594,2020-08-30,86.0,1,0,2020-08-01
3595,2020-08-31,86.0,15,0,2020-08-01
3596,2020-08-03,86.0,3,0,2020-08-01
3597,2020-08-21,86.0,1,0,2020-08-01
3598,2020-08-24,86.0,6,0,2020-08-01
3599,2020-08-26,86.0,1,0,2020-08-01
3600,2020-08-27,86.0,5,0,2020-08-01
3601,2020-08-31,86.0,4,0,2020-08-01
3602,2020-08-27,86.0,0,0,2020-08-01
3603,2020-08-30,86.0,0,0,2020-08-01
3604,2020-08-27,86.0,4,0,2020-08-01
3605,2020-08-30,86.0,30,0,2020-08-01
3606,2020-08-21,86.0,0,0,2020-08-01
3607,2020-08-24,87.0,0,0,2020-08-01
3608,2020-08-01,87.0,17,0,2020-08-01
3609,2020-08-10,87.0,16,0,2020-08-01
3610,2020-08-11,87.0,9,0,2020-08-01
3611,2020-08-13,87.0,5,0,2020-08-01
3612,2020-08-14,87.0,8,0,2020-08-01
3613,2020-08-20,87.0,17,0,2020-08-01
3614,2020-08-21,87.0,7,0,2020-08-01
3615,2020-08-22,87.0,3,0,2020-08-01
3616,2020-08-24,87.0,9,0,2020-08-01
3617,2020-08-25,87.0,14,0,2020-08-01
3618,2020-08-27,87.0,5,0,2020-08-01
3619,2020-08-21,87.0,1,0,2020-08-01
3620,2020-08-22,87.0,13,0,2020-08-01
3621,2020-08-24,87.0,3,0,2020-08-01
3622,2020-08-27,87.0,10,0,2020-08-01
3623,2020-08-21,87.0,0,0,2020-08-01
3624,2020-08-27,87.0,1,0,2020-08-01
3626,2020-08-20,88.0,2,772,2020-08-01
3627,2020-08-29,88.0,8,0,2020-08-01
3628,2020-08-01,88.0,23,0,2020-08-01
3629,2020-08-08,88.0,12,0,2020-08-01
3630,2020-08-24,88.0,9,0,2020-08-01
3631,2020-08-28,88.0,21,0,2020-08-01
3632,2020-08-29,88.0,6,0,2020-08-01
3633,2020-08-31,88.0,12,0,2020-08-01
3634,2020-08-24,88.0,8,0,2020-08-01
3635,2020-08-28,88.0,1,0,2020-08-01
3636,2020-08-31,88.0,15,0,2020-08-01
3637,2020-08-24,89.0,0,0,2020-08-01
3638,2020-08-01,89.0,9,0,2020-08-01
3639,2020-08-03,89.0,18,0,2020-08-01
3640,2020-08-04,89.0,19,0,2020-08-01
3641,2020-08-05,89.0,18,0,2020-08-01
3642,2020-08-10,89.0,17,0,2020-08-01
3643,2020-08-11,89.0,9,0,2020-08-01
3644,2020-08-12,89.0,25,0,2020-08-01
3645,2020-08-14,89.0,8,0,2020-08-01
3646,2020-08-17,89.0,22,0,2020-08-01
3647,2020-08-19,89.0,11,0,2020-08-01
3648,2020-08-20,89.0,31,0,2020-08-01
3649,2020-08-21,89.0,16,0,2020-08-01
3650,2020-08-24,89.0,26,0,2020-08-01
3651,2020-08-25,89.0,22,0,2020-08-01
3652,2020-08-26,89.0,31,0,2020-08-01
3653,2020-08-03,89.0,3,0,2020-08-01
3654,2020-08-12,89.0,1,0,2020-08-01
3655,2020-08-14,89.0,15,0,2020-08-01
3656,2020-08-15,89.0,23,0,2020-08-01
3657,2020-08-17,89.0,1,0,2020-08-01
3658,2020-08-21,89.0,2,0,2020-08-01
3659,2020-08-24,89.0,4,0,2020-08-01
3660,2020-08-25,89.0,2,0,2020-08-01
3661,2020-08-26,89.0,1,0,2020-08-01
3662,2020-08-20,89.0,2,0,2020-08-01
3663,2020-08-21,226.0,0,0,2020-08-01
3664,2020-08-03,226.0,7,0,2020-08-01
3665,2020-08-04,226.0,12,0,2020-08-01
3666,2020-08-05,226.0,14,0,2020-08-01
3667,2020-08-07,226.0,7,0,2020-08-01
3668,2020-08-08,226.0,8,0,2020-08-01
3669,2020-08-26,226.0,7,0,2020-08-01
3670,2020-08-27,226.0,7,0,2020-08-01
3671,2020-08-28,226.0,15,722,2020-08-01
3672,2020-08-03,226.0,3,0,2020-08-01
3673,2020-08-05,226.0,1,0,2020-08-01
3674,2020-08-07,226.0,3,0,2020-08-01
3675,2020-08-08,226.0,1,0,2020-08-01
3676,2020-08-26,226.0,2,0,2020-08-01
3677,2020-08-27,226.0,2,0,2020-08-01
3678,2020-08-28,256.0,1,0,2020-08-01
3679,2020-08-29,256.0,5,0,2020-08-01
3680,2020-08-17,256.0,12,0,2020-08-01
3681,2020-08-18,256.0,7,0,2020-08-01
3682,2020-08-19,256.0,2,0,2020-08-01
3683,2020-08-20,256.0,10,0,2020-08-01
3684,2020-08-21,256.0,13,0,2020-08-01
3685,2020-08-22,256.0,7,0,2020-08-01
3686,2020-08-27,256.0,7,0,2020-08-01
3687,2020-08-28,256.0,14,0,2020-08-01
3688,2020-08-29,256.0,14,0,2020-08-01
3689,2020-08-31,256.0,6,0,2020-08-01
3690,2020-08-17,256.0,1,0,2020-08-01
3691,2020-08-18,256.0,6,0,2020-08-01
3692,2020-08-21,256.0,2,0,2020-08-01
3693,2020-08-22,256.0,11,0,2020-08-01
3695,2020-08-31,256.0,14,0,2020-08-01
3696,2020-08-20,256.0,1,0,2020-08-01
3697,2020-08-21,256.0,1,0,2020-08-01
3698,2020-08-18,90.0,0,0,2020-08-01
3699,2020-08-01,90.0,24,0,2020-08-01
3700,2020-08-03,90.0,18,0,2020-08-01
3701,2020-08-04,90.0,32,0,2020-08-01
3702,2020-08-05,90.0,21,0,2020-08-01
3703,2020-08-06,90.0,16,0,2020-08-01
3704,2020-08-07,90.0,23,0,2020-08-01
3705,2020-08-10,90.0,23,0,2020-08-01
3706,2020-08-12,90.0,20,0,2020-08-01
3707,2020-08-13,90.0,6,"1,601",2020-08-01
3708,2020-08-17,90.0,21,0,2020-08-01
3709,2020-08-18,90.0,13,0,2020-08-01
3710,2020-08-19,90.0,16,0,2020-08-01
3711,2020-08-20,90.0,12,0,2020-08-01
3712,2020-08-21,90.0,15,0,2020-08-01
3713,2020-08-24,90.0,24,0,2020-08-01
3714,2020-08-25,90.0,12,0,2020-08-01
3715,2020-08-26,90.0,18,0,2020-08-01
3716,2020-08-27,90.0,9,0,2020-08-01
3717,2020-08-28,90.0,9,0,2020-08-01
3718,2020-08-31,90.0,14,0,2020-08-01
3719,2020-08-03,90.0,3,0,2020-08-01
3720,2020-08-05,90.0,1,0,2020-08-01
3721,2020-08-06,90.0,4,0,2020-08-01
3722,2020-08-07,90.0,4,0,2020-08-01
3723,2020-08-10,90.0,1,0,2020-08-01
3724,2020-08-17,90.0,1,0,2020-08-01
3725,2020-08-18,90.0,9,0,2020-08-01
3726,2020-08-21,90.0,2,0,2020-08-01
3727,2020-08-24,90.0,3,0,2020-08-01
3728,2020-08-25,90.0,2,0,2020-08-01
3729,2020-08-26,90.0,1,0,2020-08-01
3730,2020-08-27,90.0,5,0,2020-08-01
3731,2020-08-28,90.0,1,0,2020-08-01
3732,2020-08-31,90.0,8,0,2020-08-01
3733,2020-08-21,90.0,0,0,2020-08-01
3734,2020-08-20,90.0,0,0,2020-08-01
3736,2020-08-18,90.0,1,0,2020-08-01
3737,2020-08-06,90.0,13,0,2020-08-01
3738,2020-08-08,90.0,8,0,2020-08-01
3739,2020-08-13,90.0,5,0,2020-08-01
3740,2020-08-14,90.0,2,0,2020-08-01
3741,2020-08-17,189.0,5,0,2020-08-01
3742,2020-08-01,189.0,47,0,2020-08-01
3743,2020-08-03,189.0,35,0,2020-08-01
3744,2020-08-04,189.0,39,0,2020-08-01
3745,2020-08-05,189.0,30,0,2020-08-01
3746,2020-08-06,189.0,35,0,2020-08-01
3747,2020-08-07,189.0,9,0,2020-08-01
3748,2020-08-10,189.0,19,0,2020-08-01
3749,2020-08-11,189.0,24,0,2020-08-01
3750,2020-08-13,189.0,31,0,2020-08-01
3751,2020-08-14,189.0,38,0,2020-08-01
3752,2020-08-17,189.0,12,0,2020-08-01
3753,2020-08-18,189.0,34,0,2020-08-01
3754,2020-08-21,189.0,18,0,2020-08-01
3755,2020-08-22,189.0,8,0,2020-08-01
3756,2020-08-21,189.0,0,0,2020-08-01
3757,2020-08-21,189.0,3,0,2020-08-01
3758,2020-08-22,189.0,1,0,2020-08-01
3759,2020-08-25,189.0,22,"1,545",2020-08-01
3760,2020-08-26,189.0,26,848,2020-08-01
3761,2020-08-31,189.0,25,"1,421",2020-08-01
3762,2020-08-31,189.0,2,0,2020-08-01
3763,2020-08-31,227.0,1,0,2020-08-01
3764,2020-08-04,227.0,16,0,2020-08-01
3765,2020-08-05,227.0,21,0,2020-08-01
3766,2020-08-06,227.0,16,0,2020-08-01
3767,2020-08-07,227.0,11,0,2020-08-01
3768,2020-08-12,227.0,18,0,2020-08-01
3769,2020-08-13,227.0,13,0,2020-08-01
3770,2020-08-14,227.0,6,813,2020-08-01
3771,2020-08-19,227.0,14,0,2020-08-01
3772,2020-08-20,227.0,14,"1,891",2020-08-01
3773,2020-08-21,227.0,14,126,2020-08-01
3774,2020-08-22,227.0,7,0,2020-08-01
3775,2020-08-26,227.0,19,0,2020-08-01
3776,2020-08-27,227.0,23,0,2020-08-01
3777,2020-08-28,227.0,20,0,2020-08-01
3778,2020-08-04,227.0,1,0,2020-08-01
3779,2020-08-05,227.0,1,0,2020-08-01
3780,2020-08-06,227.0,1,0,2020-08-01
3781,2020-08-07,227.0,1,0,2020-08-01
3782,2020-08-14,227.0,10,0,2020-08-01
3783,2020-08-15,227.0,18,0,2020-08-01
3784,2020-08-22,227.0,3,0,2020-08-01
3785,2020-08-20,227.0,0,0,2020-08-01
3786,2020-08-20,227.0,2,721,2020-08-01
3787,2020-08-21,91.0,0,0,2020-08-01
3788,2020-08-05,91.0,17,0,2020-08-01
3789,2020-08-06,91.0,17,0,2020-08-01
3790,2020-08-07,91.0,15,0,2020-08-01
3791,2020-08-10,91.0,23,0,2020-08-01
3792,2020-08-12,91.0,16,0,2020-08-01
3793,2020-08-13,91.0,20,0,2020-08-01
3794,2020-08-14,91.0,11,0,2020-08-01
3795,2020-08-17,91.0,17,0,2020-08-01
3796,2020-08-24,91.0,20,0,2020-08-01
3797,2020-08-25,91.0,13,0,2020-08-01
3798,2020-08-26,91.0,27,0,2020-08-01
3799,2020-08-27,91.0,14,0,2020-08-01
3800,2020-08-28,91.0,37,0,2020-08-01
3801,2020-08-05,91.0,1,0,2020-08-01
3802,2020-08-07,91.0,2,0,2020-08-01
3803,2020-08-12,91.0,1,0,2020-08-01
3804,2020-08-14,91.0,1,0,2020-08-01
3805,2020-08-15,91.0,25,0,2020-08-01
3806,2020-08-24,91.0,0,0,2020-08-01
3807,2020-08-07,91.0,8,0,2020-08-01
3808,2020-08-03,257.0,56,307,2020-08-01
3809,2020-08-22,257.0,0,494,2020-08-01
3810,2020-08-08,257.0,12,629,2020-08-01
3811,2020-08-10,257.0,32,468,2020-08-01
3812,2020-08-11,257.0,28,539,2020-08-01
3813,2020-08-12,257.0,41,713,2020-08-01
3814,2020-08-17,257.0,47,490,2020-08-01
3815,2020-08-18,257.0,28,953,2020-08-01
3816,2020-08-22,257.0,28,991,2020-08-01
3817,2020-08-27,257.0,29,746,2020-08-01
3818,2020-08-28,257.0,45,671,2020-08-01
3819,2020-08-31,257.0,31,585,2020-08-01
3820,2020-08-18,257.0,1,0,2020-08-01
3821,2020-08-31,257.0,1,0,2020-08-01
3822,2020-08-18,257.0,2,0,2020-08-01
3823,2020-08-31,228.0,2,0,2020-08-01
3824,2020-08-21,228.0,0,"2,094",2020-08-01
3825,2020-08-03,228.0,15,"1,261",2020-08-01
3826,2020-08-04,228.0,15,"1,014",2020-08-01
3827,2020-08-05,228.0,23,"2,273",2020-08-01
3828,2020-08-06,228.0,29,703,2020-08-01
3829,2020-08-07,228.0,24,792,2020-08-01
3830,2020-08-17,228.0,18,"1,053",2020-08-01
3831,2020-08-18,228.0,22,"1,189",2020-08-01
3832,2020-08-19,228.0,22,721,2020-08-01
3833,2020-08-20,228.0,24,728,2020-08-01
3834,2020-08-21,228.0,18,574,2020-08-01
3835,2020-08-26,228.0,34,"1,151",2020-08-01
3836,2020-08-27,228.0,25,819,2020-08-01
3837,2020-08-28,228.0,36,706,2020-08-01
3838,2020-08-29,228.0,30,528,2020-08-01
3839,2020-08-31,278.0,22,826,2020-08-01
3840,2020-08-03,278.0,6,0,2020-08-01
3841,2020-08-05,278.0,0,0,2020-08-01
3842,2020-08-06,278.0,4,0,2020-08-01
3843,2020-08-10,278.0,4,0,2020-08-01
3844,2020-08-11,278.0,5,0,2020-08-01
3845,2020-08-12,278.0,5,0,2020-08-01
3846,2020-08-13,278.0,2,0,2020-08-01
3847,2020-08-17,278.0,4,0,2020-08-01
3848,2020-08-18,278.0,2,0,2020-08-01
3849,2020-08-19,278.0,1,0,2020-08-01
3850,2020-08-21,278.0,1,0,2020-08-01
3851,2020-08-19,278.0,0,0,2020-08-01
3852,2020-08-03,278.0,17,0,2020-08-01
3853,2020-08-05,278.0,9,0,2020-08-01
3854,2020-08-06,278.0,15,0,2020-08-01
3855,2020-08-10,278.0,32,0,2020-08-01
3856,2020-08-11,278.0,19,0,2020-08-01
3857,2020-08-12,278.0,18,0,2020-08-01
3858,2020-08-13,278.0,15,0,2020-08-01
3859,2020-08-17,278.0,11,0,2020-08-01
3860,2020-08-18,278.0,13,0,2020-08-01
3861,2020-08-19,278.0,9,0,2020-08-01
3862,2020-08-21,278.0,2,0,2020-08-01
3863,2020-08-03,278.0,9,996,2020-08-01
3864,2020-08-04,278.0,4,0,2020-08-01
3865,2020-08-05,278.0,3,0,2020-08-01
3866,2020-08-06,278.0,8,0,2020-08-01
3867,2020-08-10,278.0,9,607,2020-08-01
3868,2020-08-11,278.0,7,0,2020-08-01
3869,2020-08-12,278.0,7,687,2020-08-01
3870,2020-08-13,278.0,20,588,2020-08-01
3871,2020-08-17,278.0,20,403,2020-08-01
3872,2020-08-18,278.0,15,729,2020-08-01
3873,2020-08-19,278.0,11,542,2020-08-01
3874,2020-08-21,278.0,5,351,2020-08-01
3875,2020-08-31,278.0,33,457,2020-08-01
3876,2020-08-18,278.0,1,0,2020-08-01
3877,2020-08-31,278.0,1,0,2020-08-01
3879,2020-08-31,289.0,0,0,2020-08-01
3880,2020-08-12,289.0,44,"1,018",2020-08-01
3881,2020-08-13,289.0,40,620,2020-08-01
3882,2020-08-18,289.0,43,593,2020-08-01
3883,2020-08-19,289.0,22,635,2020-08-01
3884,2020-08-18,289.0,2,0,2020-08-01
3885,2020-08-18,92.0,2,0,2020-08-01
3886,2020-08-01,92.0,21,527,2020-08-01
3887,2020-08-03,92.0,10,230,2020-08-01
3888,2020-08-04,92.0,10,961,2020-08-01
3889,2020-08-05,92.0,10,771,2020-08-01
3890,2020-08-06,92.0,11,566,2020-08-01
3891,2020-08-07,92.0,14,825,2020-08-01
3892,2020-08-08,92.0,19,575,2020-08-01
3893,2020-08-11,92.0,8,567,2020-08-01
3894,2020-08-12,92.0,17,660,2020-08-01
3895,2020-08-13,92.0,13,483,2020-08-01
3896,2020-08-17,92.0,15,582,2020-08-01
3897,2020-08-18,92.0,12,"2,484",2020-08-01
3898,2020-08-24,92.0,12,411,2020-08-01
3899,2020-08-25,92.0,13,407,2020-08-01
3900,2020-08-26,92.0,15,"1,246",2020-08-01
3901,2020-08-27,92.0,17,"1,062",2020-08-01
3902,2020-08-28,92.0,13,469,2020-08-01
3903,2020-08-29,190.0,13,811,2020-08-01
3904,2020-08-03,190.0,24,660,2020-08-01
3905,2020-08-04,190.0,23,834,2020-08-01
3906,2020-08-05,190.0,33,"1,223",2020-08-01
3907,2020-08-06,190.0,33,"1,352",2020-08-01
3908,2020-08-07,190.0,28,"1,123",2020-08-01
3909,2020-08-08,190.0,28,901,2020-08-01
3910,2020-08-10,190.0,45,707,2020-08-01
3911,2020-08-11,190.0,31,709,2020-08-01
3912,2020-08-12,190.0,34,758,2020-08-01
3913,2020-08-13,190.0,27,870,2020-08-01
3914,2020-08-14,190.0,27,825,2020-08-01
3915,2020-08-17,190.0,33,580,2020-08-01
3916,2020-08-19,190.0,28,747,2020-08-01
3917,2020-08-25,190.0,38,719,2020-08-01
3918,2020-08-26,190.0,47,752,2020-08-01
3919,2020-08-27,190.0,26,498,2020-08-01
3920,2020-08-28,190.0,44,596,2020-08-01
3921,2020-08-29,190.0,44,564,2020-08-01
3922,2020-08-31,190.0,35,675,2020-08-01
3923,2020-08-31,190.0,0,0,2020-08-01
3924,2020-08-31,93.0,2,0,2020-08-01
3925,2020-08-20,93.0,0,0,2020-08-01
3926,2020-08-01,93.0,49,830,2020-08-01
3927,2020-08-03,93.0,33,600,2020-08-01
3928,2020-08-04,93.0,34,579,2020-08-01
3929,2020-08-05,93.0,38,424,2020-08-01
3930,2020-08-06,93.0,34,687,2020-08-01
3931,2020-08-07,93.0,16,0,2020-08-01
3932,2020-08-09,93.0,18,0,2020-08-01
3933,2020-08-11,93.0,27,518,2020-08-01
3934,2020-08-12,93.0,25,495,2020-08-01
3935,2020-08-15,93.0,29,682,2020-08-01
3936,2020-08-17,93.0,23,514,2020-08-01
3937,2020-08-18,93.0,33,609,2020-08-01
3938,2020-08-19,93.0,23,749,2020-08-01
3939,2020-08-20,93.0,25,555,2020-08-01
3940,2020-08-24,93.0,29,483,2020-08-01
3941,2020-08-25,93.0,25,653,2020-08-01
3942,2020-08-26,93.0,21,720,2020-08-01
3943,2020-08-27,93.0,31,490,2020-08-01
3944,2020-08-29,93.0,34,503,2020-08-01
3945,2020-08-31,93.0,34,658,2020-08-01
3946,2020-08-18,93.0,1,0,2020-08-01
3947,2020-08-18,191.0,2,0,2020-08-01
3948,2020-08-21,191.0,0,116,2020-08-01
3949,2020-08-21,191.0,1,0,2020-08-01
3950,2020-08-01,191.0,36,"1,289",2020-08-01
3951,2020-08-03,191.0,30,"1,334",2020-08-01
3952,2020-08-04,191.0,20,944,2020-08-01
3953,2020-08-05,191.0,29,653,2020-08-01
3954,2020-08-06,191.0,37,978,2020-08-01
3955,2020-08-07,191.0,34,703,2020-08-01
3956,2020-08-10,191.0,35,573,2020-08-01
3957,2020-08-11,191.0,32,752,2020-08-01
3958,2020-08-12,191.0,34,701,2020-08-01
3959,2020-08-13,191.0,35,465,2020-08-01
3960,2020-08-14,191.0,15,679,2020-08-01
3961,2020-08-15,191.0,44,502,2020-08-01
3962,2020-08-17,191.0,45,794,2020-08-01
3963,2020-08-18,191.0,30,"1,104",2020-08-01
3964,2020-08-21,191.0,4,892,2020-08-01
3965,2020-08-25,191.0,4,760,2020-08-01
3967,2020-08-18,94.0,1,0,2020-08-01
3968,2020-08-03,94.0,30,644,2020-08-01
3969,2020-08-04,94.0,20,884,2020-08-01
3970,2020-08-05,94.0,30,724,2020-08-01
3971,2020-08-06,94.0,21,"1,052",2020-08-01
3972,2020-08-07,94.0,15,393,2020-08-01
3973,2020-08-10,94.0,35,"1,051",2020-08-01
3974,2020-08-11,94.0,23,"1,063",2020-08-01
3975,2020-08-12,94.0,40,"1,063",2020-08-01
3976,2020-08-13,94.0,27,801,2020-08-01
3977,2020-08-14,94.0,26,887,2020-08-01
3978,2020-08-24,94.0,37,802,2020-08-01
3979,2020-08-26,94.0,29,710,2020-08-01
3980,2020-08-27,94.0,30,"1,011",2020-08-01
3981,2020-08-28,94.0,56,826,2020-08-01
3982,2020-08-31,94.0,39,937,2020-08-01
3983,2020-08-31,95.0,2,0,2020-08-01
3984,2020-08-20,95.0,0,535,2020-08-01
3985,2020-08-22,95.0,0,53,2020-08-01
3986,2020-08-01,95.0,1,0,2020-08-01
3987,2020-08-03,95.0,2,0,2020-08-01
3988,2020-08-06,95.0,0,0,2020-08-01
3989,2020-08-08,95.0,2,0,2020-08-01
3990,2020-08-09,95.0,2,0,2020-08-01
3991,2020-08-10,95.0,10,0,2020-08-01
3992,2020-08-14,95.0,2,0,2020-08-01
3993,2020-08-17,95.0,7,0,2020-08-01
3994,2020-08-18,95.0,6,0,2020-08-01
3995,2020-08-19,95.0,1,0,2020-08-01
3996,2020-08-20,95.0,0,0,2020-08-01
3997,2020-08-21,95.0,0,0,2020-08-01
3998,2020-08-22,95.0,1,0,2020-08-01
3999,2020-08-24,95.0,2,0,2020-08-01
4000,2020-08-25,95.0,6,0,2020-08-01
4001,2020-08-01,95.0,29,0,2020-08-01
4002,2020-08-03,95.0,26,0,2020-08-01
4003,2020-08-06,95.0,9,0,2020-08-01
4004,2020-08-08,95.0,30,0,2020-08-01
4005,2020-08-09,95.0,32,0,2020-08-01
4006,2020-08-10,95.0,22,0,2020-08-01
4007,2020-08-13,95.0,8,0,2020-08-01
4008,2020-08-14,95.0,13,0,2020-08-01
4009,2020-08-17,95.0,12,0,2020-08-01
4010,2020-08-18,95.0,13,0,2020-08-01
4011,2020-08-19,95.0,8,0,2020-08-01
4012,2020-08-20,95.0,9,0,2020-08-01
4013,2020-08-21,95.0,3,0,2020-08-01
4014,2020-08-22,95.0,8,0,2020-08-01
4015,2020-08-24,95.0,8,0,2020-08-01
4016,2020-08-25,95.0,14,0,2020-08-01
4017,2020-08-01,95.0,5,"1,486",2020-08-01
4018,2020-08-03,95.0,5,695,2020-08-01
4019,2020-08-06,95.0,4,588,2020-08-01
4020,2020-08-08,95.0,7,590,2020-08-01
4021,2020-08-09,95.0,14,0,2020-08-01
4022,2020-08-10,95.0,6,680,2020-08-01
4023,2020-08-13,95.0,5,900,2020-08-01
4024,2020-08-14,95.0,11,"1,587",2020-08-01
4025,2020-08-17,95.0,10,904,2020-08-01
4026,2020-08-18,95.0,14,861,2020-08-01
4027,2020-08-19,95.0,12,"1,448",2020-08-01
4028,2020-08-20,95.0,8,837,2020-08-01
4029,2020-08-21,95.0,11,671,2020-08-01
4030,2020-08-22,95.0,33,989,2020-08-01
4031,2020-08-24,95.0,16,"1,038",2020-08-01
4032,2020-08-25,95.0,13,"2,161",2020-08-01
4033,2020-08-31,95.0,31,948,2020-08-01
4035,2020-08-31,192.0,1,0,2020-08-01
4036,2020-08-21,192.0,0,0,2020-08-01
4037,2020-08-04,192.0,15,365,2020-08-01
4038,2020-08-05,192.0,44,485,2020-08-01
4039,2020-08-06,192.0,36,368,2020-08-01
4040,2020-08-07,192.0,48,319,2020-08-01
4041,2020-08-10,192.0,57,351,2020-08-01
4042,2020-08-11,192.0,46,292,2020-08-01
4043,2020-08-13,192.0,74,395,2020-08-01
4044,2020-08-14,192.0,72,322,2020-08-01
4045,2020-08-17,192.0,104,349,2020-08-01
4046,2020-08-18,192.0,105,293,2020-08-01
4047,2020-08-19,192.0,54,286,2020-08-01
4048,2020-08-20,192.0,77,291,2020-08-01
4049,2020-08-21,192.0,84,180,2020-08-01
4050,2020-08-25,192.0,90,121,2020-08-01
4051,2020-08-31,258.0,77,352,2020-08-01
4052,2020-08-21,258.0,0,0,2020-08-01
4053,2020-08-03,258.0,20,683,2020-08-01
4054,2020-08-04,258.0,28,643,2020-08-01
4055,2020-08-05,258.0,28,540,2020-08-01
4056,2020-08-06,258.0,28,547,2020-08-01
4057,2020-08-07,258.0,23,375,2020-08-01
4058,2020-08-10,258.0,21,598,2020-08-01
4059,2020-08-11,258.0,28,514,2020-08-01
4060,2020-08-12,258.0,22,624,2020-08-01
4061,2020-08-13,258.0,27,931,2020-08-01
4062,2020-08-14,258.0,21,503,2020-08-01
4063,2020-08-17,258.0,29,407,2020-08-01
4064,2020-08-18,258.0,32,603,2020-08-01
4065,2020-08-19,258.0,26,260,2020-08-01
4066,2020-08-21,258.0,6,537,2020-08-01
4067,2020-08-27,258.0,12,859,2020-08-01
4068,2020-08-28,96.0,7,589,2020-08-01
4069,2020-08-21,96.0,0,229,2020-08-01
4070,2020-08-21,96.0,0,210,2020-08-01
4071,2020-08-03,96.0,42,563,2020-08-01
4072,2020-08-07,96.0,23,842,2020-08-01
4073,2020-08-10,96.0,44,723,2020-08-01
4074,2020-08-11,96.0,26,300,2020-08-01
4075,2020-08-14,96.0,50,425,2020-08-01
4076,2020-08-17,96.0,34,541,2020-08-01
4077,2020-08-21,96.0,46,632,2020-08-01
4078,2020-08-24,96.0,42,631,2020-08-01
4079,2020-08-31,96.0,45,778,2020-08-01
4080,2020-08-31,96.0,1,0,2020-08-01
4081,2020-08-31,267.0,2,0,2020-08-01
4082,2020-08-28,267.0,6,"1,836",2020-08-01
4083,2020-08-31,234.0,5,"1,590",2020-08-01
4084,2020-08-26,234.0,2,0,2020-08-01
4085,2020-08-27,234.0,0,0,2020-08-01
4086,2020-08-28,234.0,4,0,2020-08-01
4087,2020-08-31,107.0,3,"2,901",2020-08-01
4088,2020-08-20,107.0,0,0,2020-08-01
